timestamp,net.bytes_sent.Bluetooth Network Connection,net.bytes_recv.Bluetooth Network Connection,net.packets_sent.Bluetooth Network Connection,net.packets_recv.Bluetooth Network Connection,net.errin.Bluetooth Network Connection,net.errout.Bluetooth Network Connection,net.dropin.Bluetooth Network Connection,net.dropout.Bluetooth Network Connection,net.bytes_sent.Ethernet,net.bytes_recv.Ethernet,net.packets_sent.Ethernet,net.packets_recv.Ethernet,net.errin.Ethernet,net.errout.Ethernet,net.dropin.Ethernet,net.dropout.Ethernet,net.bytes_sent.Local Area Connection* 10,net.bytes_recv.Local Area Connection* 10,net.packets_sent.Local Area Connection* 10,net.packets_recv.Local Area Connection* 10,net.errin.Local Area Connection* 10,net.errout.Local Area Connection* 10,net.dropin.Local Area Connection* 10,net.dropout.Local Area Connection* 10,net.bytes_sent.Local Area Connection* 9,net.bytes_recv.Local Area Connection* 9,net.packets_sent.Local Area Connection* 9,net.packets_recv.Local Area Connection* 9,net.errin.Local Area Connection* 9,net.errout.Local Area Connection* 9,net.dropin.Local Area Connection* 9,net.dropout.Local Area Connection* 9,net.bytes_sent.Loopback Pseudo-Interface 1,net.bytes_recv.Loopback Pseudo-Interface 1,net.packets_sent.Loopback Pseudo-Interface 1,net.packets_recv.Loopback Pseudo-Interface 1,net.errin.Loopback Pseudo-Interface 1,net.errout.Loopback Pseudo-Interface 1,net.dropin.Loopback Pseudo-Interface 1,net.dropout.Loopback Pseudo-Interface 1,net.bytes_sent.Wi-Fi,net.bytes_recv.Wi-Fi,net.packets_sent.Wi-Fi,net.packets_recv.Wi-Fi,net.errin.Wi-Fi,net.errout.Wi-Fi,net.dropin.Wi-Fi,net.dropout.Wi-Fi,net.bytes_sent.vEthernet (Default Switch),net.bytes_recv.vEthernet (Default Switch),net.packets_sent.vEthernet (Default Switch),net.packets_recv.vEthernet (Default Switch),net.errin.vEthernet (Default Switch),net.errout.vEthernet (Default Switch),net.dropin.vEthernet (Default Switch),net.dropout.vEthernet (Default Switch),disk.read_count.PhysicalDrive0,disk.read_bytes.PhysicalDrive0,disk.write_count.PhysicalDrive0,disk.write_bytes.PhysicalDrive0,cpu.dpc,cpu.idle,cpu.interrupt,cpu.system,cpu.user,cpu.percent,cpu.freq.current,cpu.freq.min,cpu.freq.max,cpu.ctx_switches,cpu.interrupts,cpu.soft_interrupts,cpu.syscalls
1706615675795.9377,0,0,0,0,0,0,0,0,659990704,418410348,674896,527437,94,0,94,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10838351,0,50734,0,0,0,0,0,1051601,14016476160,223183,6077696000,49.59375,271910.421875,49.171875,870.25,786.578125,3.6,2500.0,0.0,2500.0,114342831,65588727,0,670888750
1706615676790.288,0,0,0,0,0,0,0,0,659994478,418414144,674939,527486,94,0,94,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10838351,0,50734,0,0,0,0,0,1051601,14016476160,223195,6078031872,49.59375,271922.140625,49.171875,870.328125,786.6875,1.6,2500.0,0.0,2500.0,114355540,65595510,0,670984462
1706615677785.1404,0,0,0,0,0,0,0,0,659998392,418418138,674984,527538,94,0,94,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10838351,0,50734,0,0,0,0,0,1051601,14016476160,223196,6078044160,49.59375,271933.8125,49.203125,870.46875,786.8125,2.5,2500.0,0.0,2500.0,114368497,65602679,0,671084130
1706615678781.9355,0,0,0,0,0,0,0,0,660002230,418422120,675028,527590,94,0,94,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10838351,0,50734,0,0,0,0,0,1051603,14016541696,223265,6078593024,49.59375,271945.609375,49.203125,870.53125,786.875,1.0,2500.0,0.0,2500.0,114381384,65609536,0,671178373
1706615679776.6238,0,0,0,0,0,0,0,0,660006132,418426239,675073,527643,94,0,94,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10838351,0,50734,0,0,0,0,0,1051604,14016574464,223276,6078834688,49.59375,271957.4375,49.21875,870.640625,786.953125,1.7,2500.0,0.0,2500.0,114395100,65617218,0,671275304
1706615680788.7559,0,0,0,0,0,0,0,0,660013849,418433028,675136,527705,94,0,94,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10840031,0,50742,0,0,0,0,0,1051752,14020875264,223286,6079072256,49.59375,271969.234375,49.21875,870.765625,787.140625,2.6,2500.0,0.0,2500.0,114410360,65626692,0,671431321
1706615681783.7815,0,0,0,0,0,0,0,0,660019991,418437214,675195,527760,94,0,94,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10841711,0,50750,0,0,0,0,0,1051752,14020875264,223287,6079076352,49.59375,271981.03125,49.21875,870.828125,787.21875,1.2,2500.0,0.0,2500.0,114423573,65633672,0,671527989
1706615682789.117,0,0,0,0,0,0,0,0,660024819,418442187,675248,527819,94,0,94,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10841711,0,50750,0,0,0,0,0,1051752,14020875264,223321,6079461376,49.59375,271992.8125,49.21875,870.90625,787.359375,1.8,2500.0,0.0,2500.0,114436749,65640976,0,671622729
1706615683777.6848,0,0,0,0,0,0,0,0,660030950,418446504,675307,527874,94,0,94,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10843391,0,50758,0,0,0,0,0,1051752,14020875264,223326,6079715328,49.59375,272004.546875,49.21875,870.984375,787.5,1.8,2500.0,0.0,2500.0,114449580,65647921,0,671717246
1706615684790.6545,0,0,0,0,0,0,0,0,660034900,418450478,675352,527925,94,0,94,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10843391,0,50758,0,0,0,0,0,1051752,14020875264,223336,6080329728,49.59375,272016.578125,49.21875,871.0625,787.578125,1.3,2500.0,0.0,2500.0,114462626,65654746,0,671812181
