02-22 16:46:47.013  5667  5667 I BatteryMgr:DataCollectionService: onStartCommand: begin
02-22 16:46:47.014  5667  5667 I BatteryMgr:DataCollectionService: onStartCommand: sampleRate => 1000
02-22 16:46:47.014  5667  5667 I BatteryMgr:DataCollectionService: onStartCommand: rawFields => Timestamp,BATTERY_PROPERTY_CURRENT_NOW,EXTRA_VOLTAGE
02-22 16:49:39.333  5667 12701 I BatteryMgr:DataCollectionService: stats => 1708616979333,-2628416,3533
02-22 16:49:39.333  5667 12700 I BatteryMgr:DataCollectionService: stats => 1708616979333,-2628416,3533
02-22 16:49:39.737  5667 12701 I BatteryMgr:DataCollectionService: stats => 1708616979737,-2628416,3531
02-22 16:49:40.338  5667 12701 I BatteryMgr:DataCollectionService: stats => 1708616980337,-2614744,3531
02-22 16:49:40.340  5667 12700 I BatteryMgr:DataCollectionService: stats => 1708616980338,-2614744,3531
02-22 16:49:40.741  5667 12701 I BatteryMgr:DataCollectionService: stats => 1708616980741,-2614744,3531
02-22 16:49:41.343  5667 12701 I BatteryMgr:DataCollectionService: stats => 1708616981343,-2672850,3531
02-22 16:49:41.343  5667 12700 I BatteryMgr:DataCollectionService: stats => 1708616981343,-2672850,3531
02-22 16:49:41.746  5667 12700 I BatteryMgr:DataCollectionService: stats => 1708616981746,-2672850,3531
02-22 16:49:42.347  5667 12701 I BatteryMgr:DataCollectionService: stats => 1708616982347,-2637693,3531
02-22 16:49:42.348  5667 12700 I BatteryMgr:DataCollectionService: stats => 1708616982347,-2637693,3531
02-22 16:49:42.750  5667 12700 I BatteryMgr:DataCollectionService: stats => 1708616982750,-2637693,3531
02-22 16:49:43.350  5667 12701 I BatteryMgr:DataCollectionService: stats => 1708616983350,-2659666,3531
02-22 16:49:43.351  5667 12700 I BatteryMgr:DataCollectionService: stats => 1708616983350,-2659666,3531
02-22 16:49:43.753  5667 12700 I BatteryMgr:DataCollectionService: stats => 1708616983753,-2659666,3531
02-22 16:49:44.355  5667 12701 I BatteryMgr:DataCollectionService: stats => 1708616984355,-2673826,3531
02-22 16:49:44.356  5667 12700 I BatteryMgr:DataCollectionService: stats => 1708616984356,-2673826,3531
02-22 16:49:44.756  5667 12700 I BatteryMgr:DataCollectionService: stats => 1708616984756,-2673826,3531
02-22 16:49:45.364  5667 12700 I BatteryMgr:DataCollectionService: stats => 1708616985363,-2666014,3531
02-22 16:49:45.365  5667 12701 I BatteryMgr:DataCollectionService: stats => 1708616985365,-2666014,3531
02-22 16:49:45.759  5667 12701 I BatteryMgr:DataCollectionService: stats => 1708616985759,-2666014,3531
02-22 16:49:46.366  5667 12701 I BatteryMgr:DataCollectionService: stats => 1708616986366,-2629393,3531
02-22 16:49:46.367  5667 12700 I BatteryMgr:DataCollectionService: stats => 1708616986367,-2629393,3531
02-22 16:49:46.763  5667 12700 I BatteryMgr:DataCollectionService: stats => 1708616986763,-2629393,3531
02-22 16:49:47.370  5667 12701 I BatteryMgr:DataCollectionService: stats => 1708616987370,-2613768,3531
02-22 16:49:47.374  5667 12700 I BatteryMgr:DataCollectionService: stats => 1708616987370,-2613768,3531
02-22 16:49:47.769  5667 12700 I BatteryMgr:DataCollectionService: stats => 1708616987769,-2613768,3531
02-22 16:49:48.378  5667 12700 I BatteryMgr:DataCollectionService: stats => 1708616988378,-2614744,3531
02-22 16:49:48.379  5667 12701 I BatteryMgr:DataCollectionService: stats => 1708616988379,-2614744,3531
02-22 16:49:48.773  5667 12701 I BatteryMgr:DataCollectionService: stats => 1708616988773,-2614744,3531
02-22 16:49:49.381  5667 12701 I BatteryMgr:DataCollectionService: stats => 1708616989381,-2631346,3531
02-22 16:49:49.383  5667 12700 I BatteryMgr:DataCollectionService: stats => 1708616989383,-2631346,3531
02-22 16:49:49.781  5667 12700 I BatteryMgr:DataCollectionService: stats => 1708616989780,-2631346,3531
02-22 16:49:50.384  5667 12700 I BatteryMgr:DataCollectionService: stats => 1708616990384,-2617674,3531
02-22 16:49:50.384  5667 12701 I BatteryMgr:DataCollectionService: stats => 1708616990384,-2617674,3531
02-22 16:49:50.785  5667 12701 I BatteryMgr:DataCollectionService: stats => 1708616990785,-2617674,3531
02-22 16:49:51.388  5667 12701 I BatteryMgr:DataCollectionService: stats => 1708616991388,-2622068,3531
02-22 16:49:51.388  5667 12700 I BatteryMgr:DataCollectionService: stats => 1708616991388,-2622068,3531
02-22 16:49:51.788  5667 12700 I BatteryMgr:DataCollectionService: stats => 1708616991788,-2622068,3531
02-22 16:49:52.391  5667 12701 I BatteryMgr:DataCollectionService: stats => 1708616992391,-2630858,3531
02-22 16:49:52.392  5667 12700 I BatteryMgr:DataCollectionService: stats => 1708616992392,-2630858,3531
02-22 16:49:52.791  5667 12700 I BatteryMgr:DataCollectionService: stats => 1708616992791,-2630858,3531
02-22 16:49:53.394  5667 12701 I BatteryMgr:DataCollectionService: stats => 1708616993394,-2609373,3531
02-22 16:49:53.395  5667 12700 I BatteryMgr:DataCollectionService: stats => 1708616993394,-2609373,3531
02-22 16:49:53.794  5667 12700 I BatteryMgr:DataCollectionService: stats => 1708616993794,-2609373,3531
02-22 16:49:54.399  5667 12701 I BatteryMgr:DataCollectionService: stats => 1708616994399,-2620604,3531
02-22 16:49:54.399  5667 12700 I BatteryMgr:DataCollectionService: stats => 1708616994399,-2620604,3531
02-22 16:49:54.797  5667 12701 I BatteryMgr:DataCollectionService: stats => 1708616994797,-2620604,3531
02-22 16:49:55.402  5667 12701 I BatteryMgr:DataCollectionService: stats => 1708616995402,-2604002,3531
02-22 16:49:55.403  5667 12700 I BatteryMgr:DataCollectionService: stats => 1708616995403,-2604002,3531
02-22 16:49:55.804  5667 12700 I BatteryMgr:DataCollectionService: stats => 1708616995804,-2604002,3531
02-22 16:49:56.412  5667 12700 I BatteryMgr:DataCollectionService: stats => 1708616996412,-2631346,3530
02-22 16:49:56.413  5667 12701 I BatteryMgr:DataCollectionService: stats => 1708616996413,-2631346,3530
02-22 16:49:56.807  5667 12701 I BatteryMgr:DataCollectionService: stats => 1708616996807,-2631346,3530
02-22 16:49:57.415  5667 12701 I BatteryMgr:DataCollectionService: stats => 1708616997415,-2637693,3530
02-22 16:49:57.416  5667 12700 I BatteryMgr:DataCollectionService: stats => 1708616997416,-2637693,3530
02-22 16:49:57.812  5667 12700 I BatteryMgr:DataCollectionService: stats => 1708616997812,-2637693,3530
02-22 16:49:58.418  5667 12701 I BatteryMgr:DataCollectionService: stats => 1708616998418,-2572264,3530
02-22 16:49:58.418  5667 12700 I BatteryMgr:DataCollectionService: stats => 1708616998418,-2572264,3530
02-22 16:49:58.814  5667 12701 I BatteryMgr:DataCollectionService: stats => 1708616998814,-2572264,3530
02-22 16:49:59.421  5667 12701 I BatteryMgr:DataCollectionService: stats => 1708616999421,-2620115,3531
02-22 16:49:59.421  5667 12700 I BatteryMgr:DataCollectionService: stats => 1708616999420,-2620115,3531
02-22 16:49:59.817  5667 12700 I BatteryMgr:DataCollectionService: stats => 1708616999817,-2620115,3531
02-22 16:50:00.423  5667 12701 I BatteryMgr:DataCollectionService: stats => 1708617000423,-2630858,3531
02-22 16:50:00.423  5667 12700 I BatteryMgr:DataCollectionService: stats => 1708617000423,-2630858,3531
02-22 16:50:00.819  5667 12700 I BatteryMgr:DataCollectionService: stats => 1708617000819,-2630858,3531
02-22 16:50:01.425  5667 12700 I BatteryMgr:DataCollectionService: stats => 1708617001425,-2606932,3531
02-22 16:50:01.426  5667 11056 I BatteryMgr:DataCollectionService: stats => 1708617001425,-2606932,3531
02-22 16:50:01.822  5667 12700 I BatteryMgr:DataCollectionService: stats => 1708617001822,-2606932,3531
02-22 16:50:02.429  5667 12700 I BatteryMgr:DataCollectionService: stats => 1708617002429,-2635740,3531
02-22 16:50:02.429  5667 11056 I BatteryMgr:DataCollectionService: stats => 1708617002429,-2635740,3531
02-22 16:50:02.827  5667 11056 I BatteryMgr:DataCollectionService: stats => 1708617002827,-2635740,3531
02-22 16:50:03.431  5667 11056 I BatteryMgr:DataCollectionService: stats => 1708617003431,-2660643,3531
02-22 16:50:03.432  5667 12700 I BatteryMgr:DataCollectionService: stats => 1708617003432,-2660643,3531
02-22 16:50:03.829  5667 12700 I BatteryMgr:DataCollectionService: stats => 1708617003829,-2660643,3531
02-22 16:50:04.434  5667 12700 I BatteryMgr:DataCollectionService: stats => 1708617004434,-2608885,3531
02-22 16:50:04.434  5667 11056 I BatteryMgr:DataCollectionService: stats => 1708617004434,-2608885,3531
02-22 16:50:04.834  5667 11056 I BatteryMgr:DataCollectionService: stats => 1708617004834,-2608885,3531
02-22 16:50:05.438  5667 12701 I BatteryMgr:DataCollectionService: stats => 1708617005438,-2628416,3531
02-22 16:50:05.438  5667 12700 I BatteryMgr:DataCollectionService: stats => 1708617005438,-2628416,3531
02-22 16:50:05.837  5667 12701 I BatteryMgr:DataCollectionService: stats => 1708617005837,-2628416,3531
02-22 16:50:06.442  5667 12700 I BatteryMgr:DataCollectionService: stats => 1708617006441,-2627928,3531
02-22 16:50:06.442  5667 12701 I BatteryMgr:DataCollectionService: stats => 1708617006442,-2627928,3531
02-22 16:50:06.842  5667 12701 I BatteryMgr:DataCollectionService: stats => 1708617006842,-2627928,3531
02-22 16:50:07.449  5667 12701 I BatteryMgr:DataCollectionService: stats => 1708617007449,-2615721,3531
02-22 16:50:07.449  5667 12700 I BatteryMgr:DataCollectionService: stats => 1708617007449,-2615721,3531
02-22 16:50:07.846  5667 12700 I BatteryMgr:DataCollectionService: stats => 1708617007846,-2615721,3531
02-22 16:50:08.453  5667 12700 I BatteryMgr:DataCollectionService: stats => 1708617008453,-2646971,3531
02-22 16:50:08.453  5667 11056 I BatteryMgr:DataCollectionService: stats => 1708617008453,-2646971,3531
02-22 16:50:08.849  5667 11056 I BatteryMgr:DataCollectionService: stats => 1708617008849,-2646971,3531
02-22 16:50:09.456  5667 11056 I BatteryMgr:DataCollectionService: stats => 1708617009456,-2641600,3530
02-22 16:50:09.457  5667 12701 I BatteryMgr:DataCollectionService: stats => 1708617009457,-2641600,3530
02-22 16:50:09.855  5667 12701 I BatteryMgr:DataCollectionService: stats => 1708617009854,-2641600,3530
02-22 16:50:10.458  5667 12701 I BatteryMgr:DataCollectionService: stats => 1708617010458,-2609861,3530
02-22 16:50:10.460  5667 11056 I BatteryMgr:DataCollectionService: stats => 1708617010460,-2609861,3530
02-22 16:50:10.858  5667 11056 I BatteryMgr:DataCollectionService: stats => 1708617010858,-2616209,3531
02-22 16:50:11.461  5667 11056 I BatteryMgr:DataCollectionService: stats => 1708617011461,-2616209,3531
02-22 16:50:11.462  5667 12701 I BatteryMgr:DataCollectionService: stats => 1708617011462,-2616209,3531
02-22 16:50:11.862  5667 12701 I BatteryMgr:DataCollectionService: stats => 1708617011862,-2622068,3531
02-22 16:50:12.465  5667 11056 I BatteryMgr:DataCollectionService: stats => 1708617012464,-2622068,3531
02-22 16:50:12.465  5667 12701 I BatteryMgr:DataCollectionService: stats => 1708617012465,-2622068,3531
02-22 16:50:12.865  5667 12701 I BatteryMgr:DataCollectionService: stats => 1708617012865,-2620115,3531
02-22 16:50:13.468  5667 12701 I BatteryMgr:DataCollectionService: stats => 1708617013468,-2620115,3531
02-22 16:50:13.469  5667 11056 I BatteryMgr:DataCollectionService: stats => 1708617013468,-2620115,3531
02-22 16:50:13.868  5667 11056 I BatteryMgr:DataCollectionService: stats => 1708617013868,-2637693,3531
02-22 16:50:14.471  5667 12701 I BatteryMgr:DataCollectionService: stats => 1708617014471,-2637693,3531
02-22 16:50:14.471  5667 11056 I BatteryMgr:DataCollectionService: stats => 1708617014471,-2637693,3531
02-22 16:50:14.871  5667 11056 I BatteryMgr:DataCollectionService: stats => 1708617014871,-2617674,3531
02-22 16:50:15.474  5667 12701 I BatteryMgr:DataCollectionService: stats => 1708617015474,-2617674,3531
02-22 16:50:15.474  5667 11056 I BatteryMgr:DataCollectionService: stats => 1708617015474,-2617674,3531
02-22 16:50:15.874  5667 11056 I BatteryMgr:DataCollectionService: stats => 1708617015874,-2668455,3531
02-22 16:50:16.477  5667 12701 I BatteryMgr:DataCollectionService: stats => 1708617016477,-2668455,3531
02-22 16:50:16.477  5667 11056 I BatteryMgr:DataCollectionService: stats => 1708617016477,-2668455,3531
02-22 16:50:16.877  5667 12701 I BatteryMgr:DataCollectionService: stats => 1708617016877,-2712400,3531
02-22 16:50:17.485  5667 11056 I BatteryMgr:DataCollectionService: stats => 1708617017485,-2712400,3531
02-22 16:50:17.485  5667 12700 I BatteryMgr:DataCollectionService: stats => 1708617017485,-2712400,3531
02-22 16:50:17.881  5667 12700 I BatteryMgr:DataCollectionService: stats => 1708617017881,-2641111,3531
02-22 16:50:18.490  5667 12700 I BatteryMgr:DataCollectionService: stats => 1708617018490,-2641111,3531
02-22 16:50:18.491  5667 12699 I BatteryMgr:DataCollectionService: stats => 1708617018490,-2641111,3531
02-22 16:50:18.888  5667 12699 I BatteryMgr:DataCollectionService: stats => 1708617018888,-2595213,3531
02-22 16:50:19.493  5667 12700 I BatteryMgr:DataCollectionService: stats => 1708617019493,-2595213,3531
02-22 16:50:19.493  5667 12699 I BatteryMgr:DataCollectionService: stats => 1708617019493,-2595213,3531
02-22 16:50:19.892  5667 12699 I BatteryMgr:DataCollectionService: stats => 1708617019892,-2624998,3531
02-22 16:50:20.504  5667 12699 I BatteryMgr:DataCollectionService: stats => 1708617020504,-2624998,3531
02-22 16:50:20.507  5667 12700 I BatteryMgr:DataCollectionService: stats => 1708617020507,-2624998,3531
02-22 16:50:20.897  5667 12700 I BatteryMgr:DataCollectionService: stats => 1708617020897,-2624998,3531
02-22 16:50:21.507  5667 12700 I BatteryMgr:DataCollectionService: stats => 1708617021507,-2624998,3531
02-22 16:50:21.510  5667 12700 I BatteryMgr:DataCollectionService: stats => 1708617021510,-2624998,3531
02-22 16:50:21.899  5667 12700 I BatteryMgr:DataCollectionService: stats => 1708617021899,-2668943,3531
02-22 16:50:22.510  5667 12700 I BatteryMgr:DataCollectionService: stats => 1708617022510,-2668943,3531
02-22 16:50:22.513  5667 12700 I BatteryMgr:DataCollectionService: stats => 1708617022513,-2668943,3531
02-22 16:50:22.903  5667 12700 I BatteryMgr:DataCollectionService: stats => 1708617022903,-2600096,3531
02-22 16:50:23.515  5667 12700 I BatteryMgr:DataCollectionService: stats => 1708617023515,-2600096,3531
02-22 16:50:23.515  5667 12699 I BatteryMgr:DataCollectionService: stats => 1708617023514,-2600096,3531
02-22 16:50:23.906  5667 12700 I BatteryMgr:DataCollectionService: stats => 1708617023905,-2617674,3531
02-22 16:50:24.521  5667 12699 I BatteryMgr:DataCollectionService: stats => 1708617024521,-2617674,3531
02-22 16:50:24.521  5667 12700 I BatteryMgr:DataCollectionService: stats => 1708617024521,-2617674,3531
02-22 16:50:24.908  5667 12699 I BatteryMgr:DataCollectionService: stats => 1708617024908,-2322752,3531
02-22 16:50:25.526  5667 12700 I BatteryMgr:DataCollectionService: stats => 1708617025526,-2322752,3531
02-22 16:50:25.526  5667 12699 I BatteryMgr:DataCollectionService: stats => 1708617025526,-2322752,3531
02-22 16:50:25.911  5667 12700 I BatteryMgr:DataCollectionService: stats => 1708617025911,-2638182,3531
02-22 16:50:26.530  5667 12700 I BatteryMgr:DataCollectionService: stats => 1708617026530,-2638182,3531
02-22 16:50:26.531  5667 12699 I BatteryMgr:DataCollectionService: stats => 1708617026531,-2638182,3531
02-22 16:50:26.913  5667 12699 I BatteryMgr:DataCollectionService: stats => 1708617026913,-2646971,3531
02-22 16:50:27.535  5667 12700 I BatteryMgr:DataCollectionService: stats => 1708617027535,-2646971,3531
02-22 16:50:27.535  5667 12699 I BatteryMgr:DataCollectionService: stats => 1708617027535,-2646971,3531
02-22 16:50:27.916  5667 12699 I BatteryMgr:DataCollectionService: stats => 1708617027916,-2601072,3531
02-22 16:50:28.538  5667 12700 I BatteryMgr:DataCollectionService: stats => 1708617028538,-2601072,3531
02-22 16:50:28.538  5667 12699 I BatteryMgr:DataCollectionService: stats => 1708617028538,-2601072,3531
02-22 16:50:28.919  5667 12699 I BatteryMgr:DataCollectionService: stats => 1708617028919,-2592772,3531
02-22 16:50:29.540  5667 11056 I BatteryMgr:DataCollectionService: stats => 1708617029540,-2592772,3532
02-22 16:50:29.541  5667 12699 I BatteryMgr:DataCollectionService: stats => 1708617029541,-2592772,3532
02-22 16:50:29.924  5667 12699 I BatteryMgr:DataCollectionService: stats => 1708617029924,-2605955,3532
02-22 16:50:30.543  5667 11056 I BatteryMgr:DataCollectionService: stats => 1708617030543,-2605955,3532
02-22 16:50:30.543  5667 12699 I BatteryMgr:DataCollectionService: stats => 1708617030543,-2605955,3532
02-22 16:50:30.926  5667 12699 I BatteryMgr:DataCollectionService: stats => 1708617030926,-2619139,3532
02-22 16:50:31.548  5667 12699 I BatteryMgr:DataCollectionService: stats => 1708617031548,-2619139,3532
02-22 16:50:31.549  5667 11056 I BatteryMgr:DataCollectionService: stats => 1708617031549,-2619139,3532
02-22 16:50:31.930  5667 11056 I BatteryMgr:DataCollectionService: stats => 1708617031930,-2623045,3532
02-22 16:50:32.551  5667 11056 I BatteryMgr:DataCollectionService: stats => 1708617032550,-2623045,3532
02-22 16:50:32.552  5667 12699 I BatteryMgr:DataCollectionService: stats => 1708617032552,-2623045,3532
02-22 16:50:32.935  5667 12699 I BatteryMgr:DataCollectionService: stats => 1708617032935,-2611815,3532
02-22 16:50:33.554  5667 12699 I BatteryMgr:DataCollectionService: stats => 1708617033554,-2611815,3532
02-22 16:50:33.559  5667 11056 I BatteryMgr:DataCollectionService: stats => 1708617033559,-2611815,3532
02-22 16:50:33.939  5667 11056 I BatteryMgr:DataCollectionService: stats => 1708617033939,-2614256,3531
